date,Maroc,Vietnam,Afrique,India
2022-08-15,6.218998789854732,9.645942277321137,13.93865129505267,9.26987411771776
2022-08-16,6.211662942147063,9.632581054333915,14.10905995746477,9.28318907485455
2022-08-17,6.216146785984306,9.429693726966953,11.794905510071066,8.77225673573266
2022-08-18,5.846296398123708,9.371632134288566,11.392199027211698,8.801648875897568
2022-08-19,5.834150601828305,9.128225388675428,12.818135348763272,9.398805861580156
2022-08-20,5.834255433317359,8.962052872092007,12.777021902703003,9.388207464198052
2022-08-21,5.800741415852158,8.7444677283015,12.773103635418895,9.305179882639148
2022-08-22,5.976180293379365,9.123096275757412,13.007560276215754,10.548918571046592
2022-08-23,5.98615056549811,9.169226186531182,13.231765224277613,10.585128687203872
2022-08-24,5.241326226388293,8.95292159397941,13.10498932460808,10.377136870433912
2022-08-25,5.1006376697917375,9.227554037396068,13.110404716187688,10.065110523794562
2022-08-26,5.05767967113459,9.38358677612142,13.148186266726508,9.811104183182
2022-08-27,4.919784966398326,8.767871968969276,13.133900884515016,8.671129095532587
2022-08-28,4.886460047578368,8.647805750576634,13.075422649940023,7.865386485043145
2022-08-29,4.921570785461862,9.35338642958265,13.854703516389575,8.970641061251168
2022-08-30,5.018101782211544,9.360634533938123,14.99876144239463,11.558034204296424
2022-08-31,4.935067999687657,7.711606693857909,15.171036458723735,11.212292982537026
2022-09-01,4.821975225099857,7.464085977486132,16.023411039377407,11.834819660583545
2022-09-02,4.821665123525057,7.440946503547429,17.123656576689243,11.819226911616209
2022-09-03,4.765842079799847,7.266168543615363,17.10497905863647,11.818000401774016
2022-09-04,4.062681594527342,7.109675784078462,16.634440287314582,11.81695212575158
2022-09-05,4.061184786609422,7.1708043981426055,16.633454068849307,11.984594334784507
2022-09-06,4.236766811189312,7.167933159522573,16.65061971544935,11.987899586772498
2022-09-07,4.381813410345474,9.95928335679912,16.605055607085266,11.826956060668316
2022-09-08,4.28897545405992,9.91311138599872,16.830204252715372,12.152963332956997
2022-09-09,4.342911897300619,10.158575836836446,18.246138784275,12.159992227495689
2022-09-10,3.494895820991197,10.096473845917066,16.85630048749534,12.003304103652244
2022-09-11,2.875130917041337,9.89632678755828,16.67241593043402,11.9902038032714
2022-09-12,2.8747468491640102,9.89629276387918,17.36273654235741,12.095334529593606
2022-09-13,2.896834398868166,9.918713745817206,18.499995837337263,12.26192632344255
2022-09-14,2.953869353540255,9.759229149794011,18.52900683375381,12.326097438936657
2022-09-15,2.9329825008253936,9.769162927988845,18.204730276935308,12.353837766572363
2022-09-16,3.1679552223992,9.865989024179896,18.569772601597403,13.435736417403104
2022-09-17,3.168042960008317,9.86935258882144,18.566928663083356,13.43075016174308
2022-09-18,3.160028395279099,9.84354448481419,17.87782180021061,13.072161278478
2022-09-19,3.25694751350141,11.0429990427266,17.873191363925272,13.173513352767676
2022-09-20,3.345432694087477,11.469215791314577,17.90835011115325,13.568312946323651
2022-09-21,3.128295829834598,11.640841318328627,17.840929765085555,12.892936035853438
2022-09-22,3.117991638036005,11.49153319678092,18.068378852565168,12.912717683397087
2022-09-23,3.291152423637389,11.700081629592438,19.747242355421385,13.850684130824297
2022-09-24,3.209457012422343,10.974852404057886,19.396941992930785,13.794664924039488
2022-09-25,3.0966254974561465,10.993956502072894,19.42432794121823,13.775711326065982
2022-09-26,3.7873128562216096,12.540686062439743,19.495673576634804,14.694906089044848
2022-09-27,4.910201114882841,12.505634278298858,19.65500329339873,14.692451044301682
2022-09-28,7.784846065892351,13.118506457614297,19.32383248346727,14.359043858441323
2022-09-29,8.392083321775633,13.116615878955589,18.735625081123334,11.992823831230778
2022-09-30,8.425211763944823,13.186326096984946,18.857957399340496,13.0867964551144
2022-10-01,8.434912446885635,13.186326096984946,18.037438145515253,12.66754479723708
2022-10-02,8.420654242311208,13.186326096984946,16.622417445033335,12.668546854649408
2022-10-03,8.413509027867837,17.54930724855264,16.86321812906529,13.082278015526784
2022-10-04,8.495163922779302,17.478565191645092,19.75734730394308,14.806476643067288
2022-10-05,8.544781838117231,18.73863503765647,19.973994670374168,14.627774616972696
2022-10-06,9.023477501126274,20.29964132821044,20.003933815783576,14.675311077590084
2022-10-07,8.87123249259916,21.948385499475283,19.69304360544231,14.671735763903673
2022-10-08,8.87553612036266,22.00395548246573,19.541287542534395,14.336926437592282
2022-10-09,8.878541647936558,21.667965344680983,18.05130877113983,14.314277987615965
2022-10-10,8.878541647936558,21.652570587289325,18.46997750393849,14.342104954345803
2022-10-11,9.11009096270767,23.18200078127438,18.46134003284483,14.891787181299016
2022-10-12,9.600093976314392,25.93751851532253,17.67565969455046,15.014000819908224
2022-10-13,10.149205561715409,26.728980466842906,16.655563607350086,14.829672570662682
2022-10-14,10.40839997083228,27.10938465031915,16.62912901458625,15.221806755668664
2022-10-15,10.389075369736467,27.077160670490372,16.583736671391883,15.13759993330749
2022-10-16,10.239824136973697,27.119859122439305,16.016521307472583,14.114324912330137
2022-10-17,10.324046322696068,27.162055661957847,18.476570635925214,14.301956888806616
2022-10-18,10.298638287214532,27.570367439961597,18.502931026784623,14.621599894201289
2022-10-19,10.29850824074736,27.299892591224037,18.74259833729139,14.543991036323437
2022-10-20,11.766631187641552,27.008587117139868,18.73980078809628,14.191214684534048
2022-10-21,11.995466457428291,28.92381521686708,18.725844364123255,14.11370760241991
2022-10-22,11.93529854225839,28.91148676711549,18.11198796577261,14.041953103961264
2022-10-23,11.758947585999964,28.93814345324295,15.690487717798678,13.06112040313486
2022-10-24,11.897991154522265,30.211870069902737,16.060174333656835,13.277784864617688
2022-10-25,12.185319142197413,31.0300597311588,16.48704224327557,13.354603242636264
2022-10-26,12.72644064451743,30.659914725164644,17.515350683463655,12.1205454958496
2022-10-27,13.454125015496556,33.18393393798031,17.502323309082637,12.146009207030795
2022-10-28,12.388153267092434,32.952545936822574,17.953277555696786,11.759643232090324
2022-10-29,12.128559935917794,32.894458953949744,17.71234867413697,11.705680594365804
2022-10-30,12.14757681585787,32.83487330984781,17.60516610639213,10.88457029918491
2022-10-31,12.122446333043786,32.81779984024538,17.64660993991718,11.353293198820918
2022-11-01,12.827011436764142,33.07932875070732,17.935762796767133,11.455341566237726
2022-11-02,12.89879054446243,30.8702074660803,17.94088842921619,10.776107218388162
2022-11-03,12.819873177522368,30.868395075650387,15.900614830272849,8.926981269957102
2022-11-04,12.77100611604355,30.9755646454751,21.9325700513108,8.935765009833398
2022-11-05,12.30571318387504,29.741202294870774,21.93383180875372,8.931596139705597
2022-11-06,12.297770003663109,27.62614895901554,21.90644284058965,8.912419329270664
2022-11-07,12.45100220908351,28.48788218988145,21.902132117563777,8.94773234794879
2022-11-08,12.588778982615713,28.618618651777236,22.031311910565226,8.94773234794879
2022-11-09,12.545213093217797,28.619363969982764,21.551707859373977,8.861178055980286
2022-11-10,13.408069807412843,29.56824957299632,21.86260194951201,7.790791190094115
2022-11-11,13.295820173854738,28.05329008282018,23.826484149517405,8.857429594598656
2022-11-12,13.104408815326533,27.51667397256455,23.73982165014513,8.497724458205596
2022-11-13,13.04066206081306,27.26119637181675,23.698611114150932,8.220778581825737
2022-11-14,13.949034096306486,27.375531826156298,23.751200267787016,8.253002906960399
2022-11-15,14.664365327370248,28.690728083624546,23.71446690367082,8.244775903325234
2022-11-16,14.822167203592862,31.24916419191237,22.53886962476581,8.121933958068892
2022-11-17,16.57340062590534,32.6688405195486,22.70327964457335,7.911608966637263
2022-11-18,16.57774777206682,32.67342214484558,22.34439977842447,7.979155185543242
2022-11-19,15.273638263921915,32.67590797952346,22.36727645936272,7.977793118934728
2022-11-20,14.830691860192552,30.552198529027617,22.268026041318304,7.985593202054572
2022-11-21,14.923085637686036,30.79819117482037,22.58464281328532,8.437690687397563
2022-11-22,14.942927342266737,30.93081813828153,22.560843752385445,8.492249497972411
2022-11-23,14.618318131480478,29.17725583803298,22.216690451173964,8.189050275330482
2022-11-24,14.60735139783138,28.629201753085177,22.03786608745689,8.609274965155421
2022-11-25,13.791545743596863,29.9022254612368,21.41392538362142,8.597094908664243
2022-11-26,13.350736359903484,27.58888704174679,21.387634810611868,8.561373575832526
2022-11-27,13.329740529767394,27.58120263948756,20.84998734999029,8.560714588533395
2022-11-28,13.330421917210794,29.85881475733613,20.82012139447844,8.559899033687232
2022-11-29,13.369851051500865,30.734566947038697,20.87699491165732,8.56033494961499
2022-11-30,13.357291662626576,31.231932802207965,21.83270941679368,8.103584338182124
2022-12-01,13.639039230949852,31.14217426644313,21.690696309486757,7.916396561737284
2022-12-02,13.458635921422,33.729398326306594,21.88740679142256,8.095341123370398
2022-12-03,13.3608495871153,33.7195719226464,21.023411715857428,8.059905436242774
2022-12-04,13.18773276482473,32.68711463140813,15.103330619872732,8.033967977451672
2022-12-05,14.069891496100128,32.89603398552012,15.087315802180209,8.031331174348152
2022-12-06,14.094402155097582,36.69935285338038,15.12684541908556,8.117573626145274
2022-12-07,14.081074784258538,35.8706810031919,15.452094662592478,8.18125674621786
2022-12-08,13.60102850512105,36.010090068482434,15.241725421895078,8.198596678482016
2022-12-09,13.574504773956706,35.99837826125204,15.109903751481417,8.384114206093656
2022-12-10,11.288328861885802,33.08091773779594,14.532100716598338,8.060917288995268
2022-12-11,10.82337042766624,33.00249982474936,10.330697515481058,6.288860637862169
2022-12-12,10.780952627299206,34.13118060648752,10.343652719530771,6.288757338257966
2022-12-13,10.733735745988884,34.39837824130628,11.760389740404898,6.501555402148503
2022-12-14,10.495342970650976,34.047377991904675,13.525136625862626,6.517896941443008
2022-12-15,10.409544756050312,32.09974258797092,14.675362590772217,7.5643197429303
2022-12-16,11.74884759512249,30.630506238089534,14.60657589737158,7.908093994020871
2022-12-17,9.786369460819955,29.46693607682166,14.48667860661657,7.845218035209821
2022-12-18,9.786369460819955,29.46837664700977,14.39454986928581,7.825789769877986
2022-12-19,9.783867665913906,29.82842395530501,14.469658216316748,8.189585662950952
2022-12-20,10.947081929323916,30.51317657885478,14.559874572074117,8.212410709409193
2022-12-21,10.853358239561272,30.09537247829596,14.567090731142454,8.413345333103276
2022-12-22,10.863803955887825,29.785970977098437,14.794888175584374,8.376906851827107
2022-12-23,10.81447702826085,29.704416018872617,14.546594859252734,9.794195226428815
