Date,open,high,low,Close,Volume
2021-06-29,1020.04,1020.04,1012.23,1015.68,NaN
2021-06-30,1015.68,1016.75,1013.18,1016.21,NaN
2021-07-01,1016.21,1019.2,1013.64,1016.73,NaN
2021-07-02,1016.73,1017.87,1012.11,1017.28,NaN
2021-07-05,1012.46,1012.46,1004.55,1005.34,NaN
2021-07-06,1001.99,1004.38,995.20001,995.20001,NaN
2021-07-07,992.48999,1003.05,992.48999,1000.31,NaN
2021-07-08,1000.31,1003.28,1000.31,1002.18,NaN
2021-07-09,1002.18,1003.02,996.76001,999.73999,NaN
2021-07-12,999.73999,999.73999,995.85999,998.96997,NaN
2021-07-13,998.96997,999.59003,992.84998,997.07001,NaN
2021-07-14,997.07001,998.14001,991.04999,992.35999,NaN
2021-07-15,989.83002,994.35999,989.65997,989.67999,NaN
2021-07-16,989.67999,993.41998,989.67999,991.98999,NaN
2021-07-19,991.98999,995.10999,990.70001,991.01001,NaN
2021-07-20,991.01001,992.31,989.17999,990.34003,NaN
2021-07-23,990.34003,997.10999,990.34003,997.10999,NaN
2021-07-26,995.52002,996.62,991.65002,994.41998,NaN
2021-07-27,994.41998,996.29999,993.04999,995.46997,NaN
2021-07-28,995.46997,999.04999,992.04999,998.28998,NaN
2021-07-29,998.28998,1005.13,998.27002,1005.11,NaN
2021-08-02,1005.11,1017.54,1005.11,1017.45,NaN
2021-08-03,1017.45,1019.21,1014.97,1017.86,NaN
2021-08-04,1017.27,1019.15,1014.57,1015.22,NaN
2021-08-05,1015.22,1017.72,1012.44,1017.72,NaN
2021-08-06,1017.72,1022.31,1016.09,1022.22,NaN
2021-08-09,1019.28,1019.28,1014.42,1019.28,NaN
2021-08-11,1019.28,1025.04,1017.25,1024.9301,NaN
2021-08-12,1024.9301,1025.16,1019.87,1021.05,NaN
2021-08-13,1021.05,1029.08,1018.66,1029.08,NaN
2021-08-16,1029.08,1029.08,1021.99,1026.41,NaN
2021-08-17,1026.41,1029.1801,1024.78,1029.1801,NaN
2021-08-18,1029.1801,1030.64,1025.8101,1028.5699,NaN
2021-08-19,1028.5699,1030.38,1025.95,1028.64,NaN
2021-08-23,1028.64,1038.52,1025,1038.52,NaN
2021-08-24,1038.52,1040.73,1032.34,1037.46,NaN
2021-08-25,1037.46,1039.15,1032.62,1033.48,NaN
2021-08-26,1033.48,1036.88,1033.24,1036.77,NaN
2021-08-27,1036.77,1045.5601,1034.4301,1045.5601,NaN
2021-08-30,1044.78,1046.11,1040.22,1044.76,NaN
2021-08-31,1044.76,1044.76,1035.74,1036.67,NaN
2021-09-01,1036.67,1037.84,1034.75,1037.84,NaN
2021-09-02,1033.79,1038.28,1033.59,1037.99,NaN
2021-09-03,1037.99,1042.9399,1037.63,1042.53,NaN
2021-09-06,1037.53,1042.4399,1032.98,1034.59,NaN
2021-09-07,1034.59,1036.75,1033.23,1036.61,NaN
2021-09-08,1036.61,1039.54,1036.49,1039.54,NaN
2021-09-09,1039.4301,1061.79,1039.4301,1061.15,NaN
