Date,open,high,low,Close,Volume
2018-05-03,10720.15,10720.6,10647.45,10679.65,190869996
2018-05-04,10700.45,10700.45,10601.6,10618.25,192295993
2018-05-07,10653.15,10725.65,10635.65,10715.5,173620003
2018-05-08,10757.9,10758.55,10689.4,10717.8,278118990
2018-05-09,10693.35,10766.25,10689.85,10741.7,222116004
2018-05-10,10779.65,10785.55,10705,10716.55,197988008
2018-05-11,10741.95,10812.05,10724.45,10806.5,209391993
2018-05-14,10815.15,10834.85,10774.75,10806.6,176697999
2018-05-15,10812.6,10929.2,10781.4,10801.85,262201999
2018-05-16,10751.95,10790.45,10699.7,10741.1,238222000
2018-05-17,10775.6,10777.25,10664.5,10682.7,220738994
2018-05-18,10671.85,10674.95,10589.1,10596.4,229909004
2018-05-21,10616.7,10621.7,10505.8,10516.7,197293998
2018-05-22,10518.45,10558.6,10490.55,10536.7,249236996
2018-05-23,10521.1,10533.55,10417.8,10430.35,299919016
2018-05-24,10464.85,10535.15,10419.8,10513.85,306792006
2018-05-25,10533.05,10628.05,10524,10605.15,268914999
2018-05-28,10648.35,10709.8,10640.55,10688.65,239786000
2018-05-29,10689.4,10717.25,10616.1,10633.3,232761999
2018-05-30,10579,10648.7,10558.45,10614.35,246124003
2018-05-31,10670.1,10763.8,10620.4,10736.15,629199012
2018-06-01,10738.45,10764.75,10681.5,10696.2,227356000
2018-06-04,10765.95,10770.3,10618.35,10628.5,210148000
2018-06-05,10630.7,10633.15,10550.9,10593.15,172897993
2018-06-06,10603.45,10698.35,10587.5,10684.65,195760996
2018-06-07,10722.6,10818,10722.6,10768.35,227663004
2018-06-08,10736.4,10779.45,10709.05,10767.65,215943004
2018-06-11,10781.85,10850.55,10777.05,10786.95,217850003
2018-06-12,10816.15,10856.55,10789.4,10842.85,204419006
2018-06-13,10887.5,10893.25,10842.65,10856.7,220002992
2018-06-14,10832.9,10833.7,10773.55,10808.05,190032003
2018-06-15,10808.65,10834,10755.4,10817.7,314764001
2018-06-18,10830.2,10830.2,10787.35,10799.85,202726998
2018-06-19,10789.45,10789.45,10701.2,10710.45,231383007
2018-06-20,10734.65,10781.8,10724.05,10772.05,199467008
2018-06-21,10808.45,10809.6,10725.9,10741.1,230507004
2018-06-22,10742.7,10837,10710.45,10821.85,236897993
2018-06-25,10822.9,10831.05,10753.05,10762.45,236692996
2018-06-26,10742.7,10805.25,10732.55,10769.15,226845999
2018-06-27,10785.5,10785.5,10652.4,10671.4,253620994
2018-06-28,10660.8,10674.2,10557.7,10589.1,363156996
2018-06-29,10612.85,10723.05,10612.35,10714.3,250328007
2018-07-02,10732.35,10736.15,10604.65,10657.3,304537010
2018-07-03,10668.6,10713.3,10630.25,10699.9,208372007
2018-07-04,10715,10777.15,10677.75,10769.9,179267994
2018-07-05,10786.05,10786.05,10726.25,10749.75,227267002
2018-07-06,10744.15,10816.35,10735.05,10772.65,256547996
2018-07-09,10838.3,10860.35,10807.15,10852.9,189330997
2018-07-10,10902.75,10956.9,10876.65,10947.25,203062002
2018-07-11,10956.4,10976.65,10923,10948.3,229211996
2018-07-12,11006.95,11078.3,10999.65,11023.2,256034996
2018-07-13,11056.9,11071.35,10999.75,11018.9,241670996
2018-07-16,11018.95,11019.5,10926.25,10936.85,216971002
2018-07-17,10939.65,11018.5,10925.6,11008.05,217108005
2018-07-18,11060.2,11076.2,10956.3,10980.45,232502002
2018-07-19,10999.5,11006.5,10935.45,10957.1,222056006
2018-07-20,10963.5,11030.25,10946.2,11010.2,193143996
2018-07-23,11019.85,11093.4,11010.95,11084.75,236152996
2018-07-24,11109,11143.4,11092.5,11134.3,212247003
2018-07-25,11148.4,11157.15,11113.25,11132,212333003
2018-07-26,11132.95,11185.85,11125.7,11167.3,376656986
2018-07-27,11232.75,11283.4,11210.25,11278.35,324343005
2018-07-30,11296.65,11328.1,11261.45,11319.55,287436014
2018-07-31,11311.05,11366,11267.75,11356.5,264430993
2018-08-01,11359.8,11390.55,11313.55,11346.2,278012985
2018-08-02,11328.9,11328.9,11234.95,11244.7,216532992
2018-08-03,11297.8,11368,11294.55,11360.8,225145995
2018-08-06,11401.5,11427.65,11370.6,11387.1,210003001
2018-08-07,11423.15,11428.95,11359.7,11389.45,233410003
2018-08-08,11412.5,11459.95,11379.3,11450,217048007
2018-08-09,11493.25,11495.2,11454.1,11470.7,311520985
2018-08-10,11474.95,11478.75,11419.65,11429.5,336424010
2018-08-13,11369.6,11406.3,11340.3,11355.75,254466998
2018-08-14,11381.7,11452.45,11370.8,11435.1,239842001
2018-08-16,11397.15,11449.85,11366.25,11385.05,299610014
2018-08-17,11437.15,11486.45,11431.8,11470.75,241985995
2018-08-20,11502.1,11565.3,11499.65,11551.75,239843000
2018-08-21,11576.2,11581.75,11539.6,11570.9,231063994
2018-08-23,11620.7,11620.7,11546.7,11582.75,256164004
2018-08-24,11566.6,11604.6,11532,11557.1,225604993
2018-08-27,11605.85,11700.95,11595.6,11691.95,205688996
2018-08-28,11731.95,11760.2,11710.5,11738.5,249420005
2018-08-29,11744.95,11753.2,11678.85,11691.9,259352003
2018-08-30,11694.75,11698.8,11639.7,11676.8,323450012
2018-08-31,11675.85,11727.65,11640.1,11680.5,357229986
2018-09-03,11751.8,11751.8,11567.4,11582.35,241726996
2018-09-04,11598.75,11602.55,11496.85,11520.3,262701007
2018-09-05,11514.85,11542.65,11393.85,11476.95,253690003
2018-09-06,11514.15,11562.25,11436.05,11536.9,255557992
2018-09-07,11558.25,11603,11484.4,11589.1,305028989
2018-09-10,11570.25,11573,11427.3,11438.1,295597998
2018-09-11,11476.85,11479.4,11274,11287.5,318093001
2018-09-12,11340.1,11380.75,11250.2,11369.9,276510015
2018-09-14,11443.5,11523.25,11430.55,11515.2,285218013
2018-09-17,11464.95,11464.95,11366.9,11377.75,207620997
2018-09-18,11381.55,11411.45,11268.95,11278.9,248298996
2018-09-19,11326.65,11332.05,11210.9,11234.35,258423996
2018-09-21,11271.3,11346.8,10866.45,11143.1,741152981
2018-09-24,11164.4,11170.15,10943.6,10967.4,398815986
2018-09-25,10969.95,11080.6,10882.85,11067.45,417548993
2018-09-26,11145.55,11145.55,10993.05,11053.8,351040995
2018-09-27,11079.8,11089.45,10953.35,10977.55,418209989
2018-09-28,11008.1,11034.1,10850.3,10930.45,492893995
2018-10-01,10930.9,11035.65,10821.55,11008.3,398987002
2018-10-03,10982.7,10989.05,10843.75,10858.25,398757003
2018-10-04,10754.7,10754.7,10547.25,10599.25,438202008
2018-10-05,10514.1,10540.65,10261.9,10316.45,625153999
2018-10-08,10310.15,10398.35,10198.4,10348.05,470278996
2018-10-09,10390.3,10397.6,10279.35,10301.05,443795014
2018-10-10,10331.85,10482.35,10318.25,10460.1,373843984
2018-10-11,10169.8,10335.95,10138.6,10234.65,498508988
2018-10-12,10331.55,10492.45,10322.15,10472.5,354056995
2018-10-15,10524.2,10526.3,10410.15,10512.5,267518001
2018-10-16,10550.15,10604.9,10525.3,10584.75,273443996
2018-10-17,10688.7,10710.15,10436.45,10453.05,293586993
2018-10-19,10339.7,10380.1,10249.6,10303.55,368551985
2018-10-22,10405.85,10408.55,10224,10245.3,306473009
2018-10-23,10152.6,10222.1,10102.35,10146.8,312041996
2018-10-24,10278.15,10290.65,10126.7,10224.8,362271998
2018-10-25,10135.05,10166.6,10079.3,10124.9,522421993
2018-10-26,10122.35,10128.85,10004.55,10030,375562994
2018-10-29,10078.1,10275.3,10020.35,10250.9,375748985
2018-10-30,10239.4,10285.1,10175.35,10198.4,298754015
2018-10-31,10209.55,10396,10105.1,10386.6,386619015
2018-11-01,10441.7,10441.9,10341.9,10380.45,359340016
2018-11-02,10462.3,10606.95,10457.7,10553,434176000
2018-11-05,10558.75,10558.8,10477,10524,311176004
2018-11-06,10552,10600.25,10491.45,10530,309879013
2018-11-07,10614.45,10616.45,10582.3,10598.4,2826000
2018-11-09,10614.7,10619.55,10544.85,10585.2,305816994
2018-11-12,10607.8,10645.5,10464.05,10482.2,267710005
2018-11-13,10451.9,10596.25,10440.55,10582.5,262542000
2018-11-14,10634.9,10651.6,10532.7,10576.3,396374016
2018-11-15,10580.6,10646.5,10557.5,10616.7,306011996
2018-11-16,10644,10695.15,10631.15,10682.2,353384989
2018-11-19,10731.25,10774.7,10688.8,10763.4,280521998
2018-11-20,10740.1,10740.85,10640.85,10656.2,304323002
2018-11-21,10670.95,10671.3,10562.35,10600.05,310190998
2018-11-22,10612.65,10646.25,10512,10526.75,246927000
2018-11-26,10568.3,10637.8,10489.75,10628.6,332863013
2018-11-27,10621.45,10695.15,10596.35,10685.6,382834016
